쯔쯔가무시증은 어떤 질병이고 전파방법은 어떻습니까?,"관련 질병
쯔쯔가무시병

","쯔쯔가무시증은 리케치아의 일종인 Orientia tsutsugamushi에 의해서 발생하는 전염병으로 감염된 털진드기의 유충에 물려서 감염됩니다.
"
시력에 이상이 없는데도 당뇨망막병증 레이저 치료를 하는 이유가 무엇인가요?,"관련 질병
당뇨망막병증

","증식당뇨망막병증을 앓고 있는 환자 중에서도 중심망막(황반)에 장애가 없으면 시력이 정상일 수 있으나 이와 같은 상태로도 주변에 증식병변이 있다면 언제라도 출혈이나 견인망막박리로 인해 치명적인 시력손실이 발생 할 수 있으므로 레이저 치료 받아 위험을 줄여 주어야 합니다.
"
건강기능식품을 먹고 부작용이 생긴 것 같아요.,"관련 질병
건강보조식품

","건강기능식품은 제품에 표시된 섭취량을 드신다면 일반적으로는 부작용이 생기지는 않습니다. 그러나 권장 섭취량보다 과량을 섭취하였거나, 유통기한이 지난 경우 또는 아주 드물게는 사람의 특성에 따라 이상반응(두통 · 설사 등)이 생길 수 있습니다. 이 경우 섭취를 중단하시고 부작용신고센터(☎ 02~795~1042 )로 부작용을 신고해 주시면 신속하게 상담하여 드립니다.
"
HIV와 다른 성병 사이에 연관관계가 있습니까?,"관련 질병
후천성 면역 결핍증후군

","그렇습니다. 그 성병이 피부에 염증 또는 상처를 유발하든지(예를 들어, 매독, 헤르페스, 연성궤양(성교에 의한 전염성 궤양. 연성하감이라고도 한다.) 등) 또는 피부에 상처를 유발하지 않든지 간에(예를 들어, 클라미디아(클라미디아 트라코마티스(Chlamydia trachomatis)라는 세균에 감염되어 발생하는 성매개성 질환이다. 남성에서는 비임균성 요도염, 여성에서는 자궁경부염의 형태로 나타난다.), 임질(성관계를 통해 임균에 감염되어 발생하는 남성 및 여성 생식기의 감염증이다. 성행위를 통해 감염된 임균은 남성과 여성 비뇨생식기에 염증을 일으킨다.) 등) 성병에 걸리면 덩달아서 HIV에 감염될 위험이 높습니다. 만약 성병이 피부 자극을 유발하고 그 결과 상처 또는 염증이 생기면, 그 피부를 통해 HIV가 신체로 침투하기 훨씬 더 쉬워집니다.그러나, 성병이 상처나 노출된 염증을 야기하지 않는 경우에도, 그 성병이 생식기 부위의 면역 반응을 활성화시켜서 HIV가 쉽게 감염될 수 있습니다. 또한, HIV에 감염된 사람이 다른 성병도 가지고 있으면, 성병이 없는 HIV감염인에 견주어 3~5배 정도 더 쉽게 HIV를 전염시킬 수 있습니다.
"
임신성 당뇨병 임산부는 분만 후에도 당뇨병 관리를 해야 하나요?,"관련 질병
임신성 당뇨병

","임신성 당뇨병 산모는 분만 후 대부분 혈당치가 다시 정상으로 돌아오게 됩니다. 따라서 인슐린 주사를 하였다면 더 이상 인슐린 주사는 필요하지 않습니다.이는 태반에 의해 생성된 호르몬들이 임신 중에 인슐린에 대한 저항성을 나타나게 했지만 태반 배출과 더불어 분만 후 없어졌기 때문입니다. 그러나 임신성 당뇨병이었던 임산부는 다음 임신 시에 약 70%에서 다시 임신성 당뇨병이 발생하며, 5~15년 안에 40~60%가 제 2형 당뇨병으로 이환되는 것으로 보고되고 있습니다.그러나 적절한 체중을 유지하면 당뇨병으로 발전할 가능성이 25%이하로 떨어지게 됩니다.따라서 임신성 당뇨병이 있었던 여성은 분만 후 6주~8주 사이에 75g 경구당부하 검사를 시행하여 내당능(당뇨병 전단계의 한 형태) 장애를 평가하고, 매년 75g 경구당부하 검사를 반드시 받도록 합니다. 또한 적절한 체중 유지와 규칙적인 운동, 계획된 식사요법은 인생의 후반기에 당뇨병 발병의 위험인자를 줄이는 좋은 예방법입니다.
"
소아 고혈압이 성인 고혈압으로 진행할 수 있나요?,"관련 질병
소아청소년기 고혈압

","최근 성인 고혈압으로 불리는 일차성 고혈압이 갈수록 어린 나이부터 발병하고 있습니다. 이는 서구화된 식생활과 운동부족에 의한 비만 소아의 급증에 기인한 것입니다. 이런 경우 적절한 치료와 관리가 되지 않는다면 성인 고혈압으로의 진행은 불가피한 결과로 여겨집니다. 특히, 소아 고혈압에 의한 합병증은 성인 고혈압과 달리 좀 더 젊은 나이에 여러 장기의 합병증을 유발할 수 있어 보다 적극적인 생활환경 개선과 약물치료가 필요합니다.
"
심한 퇴행성 슬관절염의 경우에도 관절경 수술이 도움이 되나요?,"관련 질병
슬관절 전치환술

","관절경 수술은 간단하고 수술 시간이 짧으며, 회복이 빠르고, 본래의 관절을 그대로 사용할 수 있으므로 방바닥에 앉거나 쪼그려 앉기 등 자연스런 활동이 가능하고 인공 관절 수술 시기를 늦춤으로써 본인의 관절의 사용 기간을 연장할 수 있다는 여러 가지 장점이 있지만, 관절 손상이 심하면 효과가 없는 단점이 있습니다.심한 퇴행성 관절염을 앓고 있는 환자들 중 일부는 외래를 방문해서 관절경 수술(레이저 수술)을 원하는 경우가 있는데, 심한 퇴행성 관절염은 관절경 수술의 적응증이 되지 않습니다. 왜냐하면 이미 관절 연골이 닳아서 관절 간격이 좁아지고 다리가 휜 경우에는 관절경 수술을 통해 찢어져 있는 반월상 연골을 제거하거나 다듬는다고 근본 치료가 되는 것은 아니기 때문입니다. 이는 집의 기둥이 무너지고 있는데 방청소만 하고 있는 것과 같은 격입니다. 간혹 심한 퇴행성 관절염에도 불구하고 타 병원에서 관절경 수술을 받은 환자들은 관절경 수술 후 일시적으로 증상이 좋아지는 것을 경험하였으나, 곧 증상이 재발한 경우가 대부분입니다.


관절경 수술장면
"
오목가슴은 웨이트 트레이닝으로 교정할 수 있나요?,"관련 질병
흉곽기형

","아닙니다. 상체의 근육 강화 운동으로 대, 소흉근(Pectoralis muscles)을 발달시켜 소위 갑바라는 것을 나오게 하여 젖가슴 주변의 함몰을 어느 정도 가릴 수는 있어도 흉곽을 이루는 골격구조 중 흉골 자체에는 근육이 발달하지 못해 오히려 가슴 중앙 부위의 함몰은 두드러져 보이는 반대 효과가 일어날 수 있습니다. 더불어 근육 강화 훈련을 한다고 해서 골격 자체는 변화가 일어나지 않습니다.
"
인큐베이터에서 산소치료를 받았다는데 안과검진을 해야 하나요?,"관련 질병
미숙아 망막병증

","산소호흡치료 여부 하나만으로는 안과검진의 필요성을 단언하기 어렵습니다. 산소치료 자체가 미숙아망막병증의 발생의 원인은 아니며, 출생 시 몸무게와 재태기간 및 미숙아의 전신상태가 더 중요한 인자가 됩니다. 수태 후 31주, 출생 후 4주 이내에는 99%의 미숙아에서 나쁜 예후의 변화가 생기지 않으므로, 그 이후에 재태기간이 30주 미만, 또는 출생 시 몸무게 2,000g미만의 미숙아에게 안과검진을 받을 것을 권장하며, 또한 여러 가지 질환이 동반되어 전신상태가 좋지 않았던 경우에도 선별검사를 권장합니다.
"
열성 경련은 예방할 수 있나요?,"관련 질병
간질(소아)

","대부분의 열성 경련은 열이 오르는 중에 발생하게 됩니다. 그러나 실제로는 아이가 경련을 하고 난 후에야 열이 있다는 것을 알게 되는 경우가 많습니다. 이와 같이 처음 열이 오를 때 발생하는 경련은 미리 예측하기가 어렵기 때문에 예방이 불가능 합니다. 그러나 열이 오르고 어느 정도 뒤에 경련이 발생하는 아이들은 열이 빨리 떨어뜨려 준다거나 해열제와 함께 항경련제를 미리 투여하여 경련을 방지할 수도 있습니다.경련이 열 나는 것을 알기도 전에 갑자기 시작하는 아이라도 열이 오르기 전에 잘 놀지 않는다거나, 잘 먹지 못하고 보챈다거나, 축 늘어지는 등의 전조 증상이 있는 경우가 있으므로, 이 때 바로 해열제를 투여하거나 옷을 벗겨 미지근한 물로 몸을 닦아 열이 오르는 것을 막아준다면 경련의 예방이 어느 정도는 가능할 수 있습니다. 경련이 자주 재발하는 아이에게는 이러한 전조 증상이 있을 때, 항경련제를 해열제와 함께 투여하면 경련 발생을 억제할 수도 있습니다.
"
버거병으로 발생할수 있는 합병증에는 어떤것들이 있나요?,"관련 질병
버거씨병

","피의 흐름이 저하되어 있어 궤양이 잘 치유되지 않으며, 궤양부위에 세균에 의한 이차감염이 발생할 수도 있습니다.또한, 조직 괴사가 발행할 수 있어 결국 절단을 해야 하는 상황에 이르게 되나, 이 경우 절단 후에도 피의 흐름이 원활하지 않아 수술부위가 아물지 않을 수 있습니다. 수술부위가 치유되기 위해서는 혈류공급이 충분한 부위까지 절단해야 하므로 그 상처에 비해 절단 범위가 훨씬 커질 수 있습니다.
"
어떤 신발을 착용할 경우에 굳은살이나 티눈이 잘 생기나요?,"관련 질병
굳은살과 티눈

","뾰족하고 굽이 높은 구두는 긴 시간 체중이 앞으로 쏠리면서 발을 압박하므로 발가락에 굳은살과 티눈이 잘 생기게 합니다. 또한 지속적인 압박과 마찰을 막기 위해 평소에 앞코가 넓고 되도록이면 뒷굽의 높이가 4cm 이하의 낮은 굽의 신발을 착용하는 것이 예방에 도움이 됩니다. 또한 너무 조이는 신발 보다는 자신의 발보다 0.5 cm 이하 정도 조금 큰 신발을 신으면 압력과 마찰을 줄이며 혈액순환에도 도움이 될 수 있습니다.
"
크게 아프지는 않은 데 수술을 해야 하나요?,"관련 질병
대퇴골두 무혈성 괴사

","대퇴골 두 무혈성 괴사로 인해 통증이 생겼다 하더라도, 시간이 지나면서 점차 완화되어 특별한 치료를 하지 않아도 일상생활에 지장이 없게 되는 경우가 드물지 않게 있습니다. 이런 경우는 물론 수술(특히 인공 고관절 수술)을 할 필요가 없습니다.
"
약물요법 중 식이요법은 어떻게 해야 하나요?,"관련 질병
장결핵

","대부분의 장결핵은 항결핵제로 치료가 잘 되기 때문에 약만 잘 복용한다면 특별한 식이요법은 필요하지 않으며, 여러 가지 영양분을 골고루 섭취하는 균형 잡힌 식사를 하면 됩니다. 다만 환자 본인에게 불편한 음식, 즉 설사나 복통 등의 증상을 악화시키는 특별한 음식이 발견되면 피하는 것이 좋겠습니다. 장결핵 치료에 있어서 가장 중요한 점은 항결핵제를 잘 복용하는 것입니다.
"
임신부는 인플루엔자 백신 접종을 해야 하나요?,"관련 질병
인플루엔자

","임신부가 인플루엔자에 감염된 경우 심박수, 심박출량 및 산소 소비량 증가, 폐활량 감소, 면역기능 변화 등으로 인플루엔자의 중증 합병증이 발생할 위험성이 증가됩니다. 특히 임신 2주산기 또는 3주산기에 있는 임신부는 비임신부에 비하여 인플루엔자 관련 합병증으로 병원에 입원할 가능성이 4배 이상 증가됩니다. 따라서 인플루엔자 절기에 임신 예정인 여성은 백신을 맞도록 권고하고 있습니다. 고위험 내과질환이 있는 임신부는 임신 주산기에 상관없이 인플루엔자 유행 이전에 예방접종이 권장됩니다.
"
약물 요법을 시행중인 환자가 알아야 할 사항에는 어떤 것들이 있나요?,"관련 질병
요붕증

","DDAVP를 사용할 경우 호르몬의 정상 작용에 의하여 급속도로 소변의 삼투 농도가 올라가고 혈장 삼투압이 교정됩니다. 따라서 기존에 먹던 습관대로 수분을 계속 과다하게 섭취하거나 투여 받는 경우에는 반대로 수분중독(수분을 과다 섭취하거나 전해질이 포함되지 않은 많은 양의 수액을 투여할 때 발생할 수 있으며 저나트륨혈증 등의 전해질 불균형에 의한 뇌부종으로 경련, 혼수 등을 일으킬 수 있다.)과 저나트륨혈증이 발생할 수 있습니다.그러나 중추성 요붕증 환자에서 비정상적인 갈증을 가지는 경우는 10% 미만이며, 갈증을 제외한 다른 원인에 의해서 수분 섭취를 과다하게 하는 경우는 환자의 교육을 통해서 조절이 가능하고, 규칙적으로 소변과 혈액의 삼투농도를 보면서 약물의 용량 조절을 하기 때문에 비교적 안전하게 사용이 가능합니다.
"
열성 경련은 어떤 것인가요?,"관련 질병
간질(소아)

","소아의 뇌는 열에 의해 전기적으로 쉽게 흥분하기 쉬운 성향을 가지고 있기 때문에 열이 나면 경련이 발생하는 경우가 흔히 있습니다. 이렇게 열에 의해 초래되는 경련을 열성 경련이라고 합니다.열성 경련은 전체 어린이들의 5~8% 정도가 경험하게 되는 아주 흔한 증상이며, 정의상으로는 만 3개월에서 5세 사이의 소아에서 열이 있을 때 발생하는 경련을 열성 경련이라고 하고 있습니다. 그러나 뇌막염이나 뇌염 같은 뇌의 염증성 질환과 전해질이상 등의 대사성 질환에 의해 초래되는 경련은 이 나이에 열이 나면서 발생한다고 하더라도 열성 경련이라 하지는 않습니다.3개월 이전이나 5세 이상에서도 단순한 열성 경련이 발생할 수는 있지만 이런 경우는 간질과 같은 다른 질환이 동반될 가능성이 높기 때문에 정밀 진단이 필요합니다.
"
약시의 종류에는 어떤 것이 있나요?,"관련 질병
약시(소아)

","1) 사시약시사시로 인해 한 눈만 주로 사용하여 주시하게 되고, 이로 인해 사시가 있는 눈에서 시력이 발달하지 않습니다. 주로 영아 내사시, 조절내사시 환자에서 많이 발생하게 되고, 간헐성 외사시에서는 드물게 발생합니다.2) 굴절부등약시흔히 ‘짝눈’ 이라고 얘기하는 경우로서, 두 눈의 굴절이 달라서 한쪽 망막에 상이 흐리게 맺히게 되어 대뇌겉질의 능동적인 억제가 일어나 한 눈의 시력이 정상적으로 발달하지 못하게 되는 경우입니다. 원시인 경우가 근시인 경우보다 흔히 약시가 나타나게 됩니다. 굴절부등약시의 경우 다른 약시와는 달리 외견상 이상소견이 없기 때문에 정기적인 안과검진을 하지 않은 경우 쉽게 발견되지 않습니다.3) 시각 차단 약시눈에서 빛이 지나가는 통로에 해당하는 매체의 혼탁을 일으키는 백내장, 각막혼탁, 유리체 출혈, 안검하수(주로 한눈) 등의 질환이 있는 경우입니다. 시자극의 차단이 심하여 영유아기에 치료를 하지 않으면 시력저하가 영구적으로 남게 됩니다.4) 기질약시시력의 저하가 있으면서 안과적인 검사상 약시를 일으킬만한 눈이상이 발견되지 않는 경우 기질적 질환이 있다고 생각하여 기질약시라고 합니다. 하지만 엄밀한 의미에서는 약시의 정의에 포함되지 않습니다.
"
건강기능식품을 먹을 때 무엇을 주의해야 하나요?,"관련 질병
건강보조식품

","건강을 유지하기 위해서는 균형 있는 식생활과 규칙적인 운동이 무엇보다도 중요하는 것을 명심하셔야 합니다. 건강관리 방법으로 건강기능식품을 섭취할 경우 제품의 기능정보를 충분히 이해한 후 스스로 판단하여 선택하고 적절하게 섭취해야 합니다. 또한 식품의 원료를 고농도로 농축한 제품들이 많기 때문에 제품에 표시된 섭취량, 섭취방법, 보관방법에 따라 사용해야 합니다. 의료기관에서 진찰을 받고 있는 사람은 건강기능식품 섭취 시 의사와 상담하는 것이 좋습니다.
"
"우리 아이가 안쪽 아치가 없는 것 같은데, 평발에 대한 치료를 받아야 하나요?","관련 질병
평발

","사람의 몸이 정상적으로 성장할 경우 안쪽 아치가 유아기 때에는 나타나지 않습니다. 대부분 5~6세가 되면 나타나기 시작하고, 실제로는 이보다 더 늦게 나타나는 경우도 많습니다. 설사 평발이라 하더라도 대부분은 증상이 없는 유연성 편평족일 가능성이 높으며, 증상이 없는 경우에는 치료의 대상이 되지 않으니 좀 더 성장할 때까지 지켜보는 것이 좋습니다.
"
어릴 때 식이요법을 하면 키가 안 큰?,"관련 질병
소아비만

","비만아동에서의 식이요법이란 무조건 적게 먹이는 것이 아닙니다. 비만아동이 성장하는데 필요한 영양소와 칼로리는 공급을 하되, 과잉 공급되는 칼로리를 제한하는 것입니다. 그러므로 비만아동들에게 극단적인 저칼로리 요법을 시행하지 않습니다. 비만을 해소하지 않으면 오히려 사춘기가 빨리 시작되므로 성인의 키는 오히려 작을 수 있습니다.
"
콘택트렌즈를 친구들끼리 돌려 끼워도 되나요?,"관련 질병
콘택트렌즈

","흔히 중·고등학생 사이에서, 특히 컬러렌즈를 친구들끼리 돌려서 끼우는 경우가 있습니다. 그러나, 콘택트렌즈에 세균이 남아있을 경우 감염을 전파할 수 있으며, 특히 허가받지 않은 공법으로 제조된 컬러렌즈의 경우 많은 수의 세균이 발견되는 경우가 많아 감염의 위험성이 큽니다. 또한 렌즈에 남아 있는 눈물 성분을 통해 유행성각결막염, B형 간염, C형 간염 및 심지어 AIDS까지 전파될 수 있으므로 콘택트렌즈를 돌려가며 사용하는 것은 금물입니다.
"
동상 부위의 수포(blisters)는 빠른 시간 내에 터뜨려주는 것이 좋다?,"관련 질병
동상

","그렇지 않습니다. 수포가 발생한 경우 추가적인 감염 등을 예방하기 위해 현장에서는 절대 터뜨리거나 손대지 말고 병원으로 이송 후 적절한 처치를 받도록 하여야 합니다.
"
수술 후에 손을 바로 사용할 수 있나요?,"관련 질병
수근굴 증후군

","수술 시간은 10분 내외로 비교적 간단한 수술이며 3일 이내 퇴원할 수 있고 이후에는 통원 치료만으로 충분합니다. 수술 후 2주 동안만 조심하면 그 이후에는 정상 생활이 가능합니다.수술 후 회복의 정도는 신경의 압박 정도와, 그리고 얼마나 오래 압박이 되어 있었는지, 당뇨병의 유무와 밀접한 관계가 있습니다. 손 저림 초기나 중기에 수술을 하신 분들은 수술 후, 그 다음날이면 손 저림이 많이 없어져 수술의 효과가 금방 나타나기도 합니다. 그러나 이미 손바닥 근육의 함몰이 있거나, 당뇨가 있는 경우, 그리고 너무 오랜 기간 동안 방치한 경우, 그리고 재발되어 재수술을 한 경우에는 수술을 받더라도, 회복 기간이 상당히 오래 걸리게 됩니다. 엄지 두덩의 근육 위축이 심하고 감각의 저하가 현저한 경우에는 수술의 목적이 손 저림의 완전한 치료보다는 신경 압박으로 인한 증상 악화를 예방하는 것입니다.부득이하게 전신 마취를 하는 경우를 제외하고는 입원 기간은 2, 3일 정도 이내로 짧고, 통원 치료로 가능합니다. 수술 후에는 붕대를 감은 채로 손의 사용이 가능하며 수술 2주 후에 봉합사를 제거한 후 대부분의 활동이 가능합니다.봉합사를 뽑은 후에는 더 이상 소독은 필요하지 않으며 수술 후 손의 사용을 억제하는 것은 기능 회복에 도움이 되지 않고, 가능한 범위 내에서 일상 생활을 하는 것이 신경 재생과 손 기능 회복에 더 도움이 됩니다.환자에 따라 신경 기능의 회복이 더딘 경우도 있으나 대부분의 환자에서 만족할 만한 결과를 얻을 수 있습니다
"
심박 조율기 시술 후 일상생활에는 지장이 없나요?,"관련 질병
심박 조율기

","심박 조율기는 일상생활에 지장이 없도록 하고 맥박을 올려서 삶의 질을 향상시키기 위해 시행하는 시술입니다. 당연히 일상생활에 지장이 없고 또 없어야 합니다. 간혹 시술 부위의 통증을 호소하는 경우가 있는데 이는 시술 부위 상처나 전극삽입 부위에 유착되면서 나타나는 현상으로 심각한 문제를 일으키지는 않습니다. 시술받은 쪽 어깨의 통증을 호소하는 경우도 있는데, 대부분 근육통으로 어깨운동을 통해서 해소가 가능합니다. 한 가지 주의해야 하는 경우는 강력한 전자기파를 피해야 하고 병원에서 MRI를 찍을 수 없는 단점이 있습니다.
"
여성형 유방증 환자가 평소에 주의해야 할 사항에는 어떤 것들이 있나요?,"관련 질병
여성형 유방

","사춘기 여성형 유방증은 여성호르몬과 남성호르몬의 일시적인 불균형으로 인해 발생하는 경우가 대부분이고, 1~2년 지나면 자연히 소실되는 경우가 많으므로 이로 인한 스트레스를 받을 필요는 없고 만일 일상생활에 불편한 점이 있는 경우 부모님과 상의해서 전문의사와 상의하시면 됩니다.그러나 노령층에서 발생한 경우는 반드시 전문의의 검진을 받으시는 것이 좋습니다.
"
나에게 알맞은 건강기능식품은 무엇일까요?,"관련 질병
건강보조식품

","건강기능식품은 건강을 유지시키는데 도움을 주는 식품입니다. 일부 판매자의 경우 질병을 치료하거나 예방하는 기능이 있는 것처럼 홍보하는 경우가 있는데, 이는 과대광고이며 소비자들은 꼭 제품에 표시되어 있는 내용을 확인하시어 본인에게 가장 잘 맞는 제품을 선택해야 합니다. 주위의 소문 또는 판매자의 말에 현혹되어 충동적으로 구입하는 것보다 제품에 표시된 영양기능정보를 올바르게 이해하여 섭취하거나 구입하는 것이 좋습니다.
"
다른 질병이 있는데 인공 관절 수술이 가능한가요?,"관련 질병
슬관절 전치환술

","대개 인공 관절 수술을 필요로 하는 환자들은 고령의 환자가 많아 대개 한두 가지 이상의 다른 질병을 가지고 있는 경우가 많기 때문에 수술 전 환자의 평가가 필요합니다. 흔한 성인병인 고혈압과 당뇨는 심한 경우가 아니라면 수술 전에 조절하여 수술을 시행하면 됩니다. 당뇨 환자의 경우는 수술 상처의 회복이 늦어지는 경우가 많아 세심한 관리가 필요합니다.그 외에 다른 질환을 가지고 있는 환자는 질환별 전문과 또는 마취과에 의뢰하여 수술 가능 여부를 판단한 후 필요한 조치를 취한 후에 수술을 하게 됩니다. 그러나 무릎에 침, 뜸, 부황 등으로 인하여 피부나 관절 내의 염증 소견이 있을 때는 수술을 못하게 되므로 이러한 염증을 일으킬 수 있는 요법은 수술 전에 피해야 합니다.
"
추운 날씨에서 동상이 발생했기 때문에 체온을 올려주기 위해 술을 마시는 것이 도움이 된다?,"관련 질병
동상

","그렇지 않습니다. 술을 마시면 일시적으로 말초혈관이 확장되어 열이 나는 것처럼 느껴질 수도 있으나 추운 환경에서 체외로의 열손실을 조장해서 저체온증과 같은 더욱 위험한 상태로 될 수도 있습니다.담배 역시 혈액순환을 방해하여 동상 손상부위에 좋지 않은 영향을 주게 되므로 피해야 합니다.
"
중독을 일으킬 수 있는 약물을 먹은 후 아무 증상이 없는데 병원에 가야 하나요?,"관련 질병
독극물 섭취

","중독 위험이 있는 약물을 먹은 후 증상이 없다는 것이 아무런 치료를 하지 않아도 된다는 것은 아닙니다. 물론 증상이 없다는 것이 좋은 현상일 수는 있지만, 시간이 지나서 증상이 나타날 수도 있고, 아무런 증상 없이 내부 장기 기능 이상이 발생할 수도 있습니다.따라서 증상이 없다고 해서 방치하면 치료시기를 놓칠 수도 있으므로, 중독 위험이 있는 약물을 복용했을 때에는 즉시 병원에 방문해 의료진에게 진찰을 받는 것이 좋습니다.
"
소화에 문제가 없는 사람도 굳이 불편한 내시경 검사를 받아야 하나요?,"관련 질병
암검진

","Q. 이제껏 배탈 한번 난적이 없을 정도로 소화는 평생 자신 있는데 굳이 불편한 내시경 검사를 받아야 하나요?
A. 암검진을 하는 이유는 치료가 가능한 초기에 암을 발견하여 제거함으로써 암으로 인한 사망을 예방하려는 것입니다. 대부분의 암은 초기에는 증상이 없기 때문에 증상이 없더라도 검진을 해야 합니다. 증상이 있을 때는 이미 병기가 진행되어 완치가 어려우므로 애당초 조기발견을 하겠다는 목적과는 거리가 있습니다. 즉, 아무 증상동 없이 건강할 때 암검진을 받아야 합니다.
"
이미 자가연골로 재건술을 받았는데 결과가 작거나 만족스럽지 못할 경우 재수술이 가능한가요?,"관련 질병
귀의 형태 이상

","어떤 원인으로든 소이증 재건술을 시행한 뒤에 그 결과가 만족스럽지 못하거나 아주 작게 된 경우 다시 재건하기는 상당히 어렵고, 그 결과가 기대에 못 미치는 경우가 많습니다. 하지만 조직확장술과 연골이식을 통하여 조금 더 나은 귀형태를 가질 수 있습니다.


재건술 후 재수술 사례
"
"신생아 선별 검사에서 정상이었는데 황달, 변비 등의 증상으로 늦게 발견될 수 있나요?","관련 질병
선천 갑상샘 저하증

","신생아 선별검사에서 갑상샘 자극 호르몬(TSH)만 검사하는 경우 간혹 뒤늦게 발견되는 경우가 있습니다. 그러나 요즘은 갑상샘 자극 호르몬과 갑상샘 호르몬 두가지를 모두 검사하기 때문에 거의 다 진단이 가능합니다. 아주 드물게 출생 시 갑상샘 형성 저하가 심하지 않거나 딴곳 갑상샘, 보상성 갑상샘 저하증의 경우 호르몬 분비가 어느 정도 되는 경우에도 늦게 발견될 수도 있습니다.
"
수술 후 흔적이나 흉터가 남나요?,"관련 질병
턱교정 수술과 교정치료

","입안으로 절개하는 수술 이므로 얼굴에는 흉터가 남지 않습니다.
"
약시의 증상에는 어떤 것이 있나요?,"관련 질병
약시(소아)

","임상적으로 시력저하로 가장 확실하게 확인 가능하지만 시력검사가 불가능한 영유아의 경우에는 다른 방법으로 간접적으로 알 수 있습니다. 간단히 소개하자면, 만약 우안이 약시안이라고 가정할 경우 약시안인 우안을 가릴 때는 환아가 물체를 잘 주시하지만 정상안인 좌안을 가리면 아기가 답답해하며 울면서 가리고 있는 손을 때려는 반응을 보이게 됩니다.
"
고위험 산모와 일반 산모의 산전 진찰은 차이가 있나요?,"관련 질병
고위험 산모

","산전 진찰의 목적은 산모 건강을 해치지 않고 건강한 신생아를 출생하기 위함입니다. 다시 말하면, 산전 진찰을 통해 고위험 산모의 산과적 또는 내과적 위험 인자를 조기에 발견하고 이에 적절히 대처하여 산모와 태아에게 생길 수 있는 위험을 최대한 방지하는 것입니다. 따라서 정기적인 진찰을 통해 고위험 인자를 가능한 빨리 발견하고, 고위험 산모로 진단된 경우 진찰 간격을 조정하거나 위험 인자에 따른 여러 필요한 검사를 시행하는 등의 적절한 조치를 통해 건강한 출산을 돕게 됩니다.
"
시력이 좋으면 고혈압망막병증은 걱정 안 해도 되나요?,"관련 질병
고혈압 망막병증

","안저 소견에 변화가 있고 시력이 저하되기까지는 고혈압 병력이 오랜 기간 지속되어야 되므로 그 전에 고혈압을 조절하여 고혈압성 망막병증 등의 합병증을 막아야 건강을 유지할 수 있습니다.
"
중독을 일으킬 수 있는 모든 약물에 해독제가 있나요?,"관련 질병
독극물 섭취

","불행히도 중독을 일으킬 수 있는 모든 약물에 해독제가 존재하지는 않습니다.하지만 독극물 중독 시 보통 보존적 치료만으로도 체내에서 자연적으로 중독 물질을 분해하여 배출하는 경우가 많습니다.특정 약물들은 해독제가 있어 치료에 도움이 되고, 어떤 경우에는 해독제 치료를 하지 않을 경우 심각한 합병증이 발생할 수 있으므로 중독 사고가 발생하였을 때에는 의료진과 상담을 하고 진찰을 받는 것이 좋습니다.
"
공기 관장술로 중첩된 장이 잘 풀려도 꼭 입원을 해야 하나요?,"관련 질병
장 중첩증

","공기 관장술로 중첩된 장이 잘 풀린 경우에도 장 천공의 가능성을 전혀 배제 할 수 없고 약 10% 정도는 재발할 가능성이 있으며 또한 공기 관장술로 정복(술)된 경우 불완전 정복(술) 여부를 확인하기 위해서입니다.
"
변비는 크면서 저절로 좋아진다는데 사실인가요?,"관련 질병
대변 이상(소아)

","변비가 어느 정도 진행되면 배변 시에 아프기 때문에 변을 참게 되고 참아서 직장에 정체된 변은 수분이 흡수되면서 점점 더 굳어지고 덩어리가 커져서 배변이 더 어렵게 되는 악순환이 되풀이됩니다.아이가 배변을 잘 하지 못하고 힘들어 하면 부모들은 걱정과 함께 고통을 들어주지 못해 안타까워하기도 합니다. 하지만 변비는 특별한 대책이 없고 물, 야채, 과일을 많이 먹이면 좋아지거나 나이가 들면서 저절로 좋아진다(가벼운 변비라면 이렇게 해도 대개 호전이 됩니다만)는 사회적인 속설과 오해로 인해 치료를 받지 않고 방치되거나 치료를 지연시켜서 아이가 불편을 가지고 생활하거나 2차적인 문제가 생기기도 합니다.그러나 소아 변비는 대부분 기능성 장애이며 적절한 치료로 거의 대부분 호전되므로 조기에 조절하는 것이 필요합니다. 또 가끔 기질적인 원인으로 변비가 발생되는 경우도 있습니다. 이런 경우가 의심될 때는 갑상선 호르몬, 장신경 및 항문 부위의 기질적인 이상에 대한 검사가 필요할 수 있습니다.
"
회사에서 일하다가 엉덩이를 심하게 부딪치고 난 후 무혈성 괴사가 생겼어요.,"관련 질병
대퇴골두 무혈성 괴사

","외상에 의해 대퇴골 두 괴사가 발생할 수 있습니다. 대퇴골 경부 골절이나 고관절 탈구로 발생할 수 있으며, 드물게 대퇴골 전자간 골절로 인해서도 발생합니다. 이들의 경우는 외상으로 인해 대퇴골 두로 가는 혈관이 손상되거나 혈행이 차단되기 때문입니다. 이들 이외에 단순한 고관절 부위의 타박상이나 충격으로 인해 대퇴골 두 무혈성 괴사가 발생할 가능성에 대한 근거는 없으며, 현재까지 발생 보고도 없습니다.
"
